시설명,카테고리,시군구,위도,경도
펫클럽 동두천점,반려동물용품,동두천시,37.88238279,127.056502
펫클럽 동탄점,반려동물용품,화성시,37.2208638,127.058669
펫클럽 마석점,반려동물용품,남양주시,37.65760316,127.285157
펫클럽 마장점,반려동물용품,이천시,37.2532768,127.407467
펫클럽 묵현점,반려동물용품,남양주시,37.6704193,127.301041
펫클럽 문현점,반려동물용품,광주시,37.34800887,127.213613
펫클럽 민락점,반려동물용품,의정부시,37.74370051,127.095229
펫클럽 별내청학점,반려동물용품,남양주시,37.69988483,127.124157
펫클럽 봉담점,반려동물용품,화성시,37.22115222,126.951014
펫클럽 부천송내점,반려동물용품,부천시,37.48345365,126.762403
펫클럽 서수원점,반려동물용품,수원시,37.25345148,126.975385
펫클럽 성남태평점,반려동물용품,성남시,37.44314768,127.126778
펫클럽 송탄점,반려동물용품,평택시,37.08169091,127.049307
펫클럽 수석점,반려동물용품,남양주시,37.58863547,127.170547
펫클럽 수원예스마트점,반려동물용품,수원시,37.29133729,127.002379
펫클럽 수원화서점,반려동물용품,수원시,37.2776371,126.999715
펫클럽 수택점,반려동물용품,구리시,37.60030498,127.136332
펫클럽 시흥거모점,반려동물용품,시흥시,37.3383855,126.784139
펫클럽 시흥배곧점,반려동물용품,시흥시,37.3696603,126.726545
펫클럽 시흥점,반려동물용품,시흥시,37.43044671,126.812098
펫클럽 아신점,반려동물용품,양평군,37.51186733,127.443588
펫클럽 안성2호점,반려동물용품,안성시,37.08102654,127.439126
펫클럽 안양호계점,반려동물용품,안양시,37.36984331,126.958378
펫클럽 양수리점,반려동물용품,양평군,37.5453985,127.320691
펫클럽 양정점,반려동물용품,남양주시,37.60817775,127.184966
펫클럽 양주옥정점,반려동물용품,양주시,37.82043126,127.095558
펫클럽 양주점,반려동물용품,양주시,37.78609873,127.022781
펫클럽 여주점,반려동물용품,여주시,37.29724468,127.630458
펫클럽 오산점,반려동물용품,오산시,37.18081965,127.051864
펫클럽 용인동백점,반려동물용품,용인시,37.28163565,127.1515
펫클럽 용현점,반려동물용품,의정부시,37.73830349,127.086513
펫클럽 의정부점,반려동물용품,의정부시,37.74935446,127.060223
펫클럽 장암2호점,반려동물용품,의정부시,37.72638805,127.053457
펫클럽 장암점,반려동물용품,의정부시,37.70677796,127.057208
펫클럽 진건점,반려동물용품,남양주시,37.64116629,127.154929
펫클럽 진안점,반려동물용품,화성시,37.21248646,127.03907
펫클럽 파주점,반려동물용품,파주시,37.75482075,126.782939
펫클럽 평택센트럴자이점,반려동물용품,평택시,37.01852351,127.101484
펫클럽 평택점,반려동물용품,평택시,37.10424388,127.063084
펫클럽 포천2호점,반려동물용품,포천시,37.86328264,127.173199
펫클럽 포천송우점,반려동물용품,포천시,37.80630775,127.131068
펫클럽 하남점,반려동물용품,하남시,37.55590251,127.208148
펫클럽 향남점,반려동물용품,화성시,37.12192297,126.913512
펫클럽 홈플부천점,반려동물용품,부천시,37.50432208,126.755031
펫타민,반려동물용품,의정부시,37.74458622,127.095817
펫타운,반려동물용품,화성시,37.19997917,127.073523
펫타팻,반려동물용품,고양시,37.69521273,126.762012
펫탑클래스,미용,용인시,37.15296056,127.172446
펫토리,반려동물용품,고양시,37.69744882,126.822065
펫토리아 본사직영점,반려동물용품,평택시,36.98593967,126.892473
펫토피아,반려동물용품,안양시,37.38485829,126.949461
펫토피아코리아,반려동물용품,하남시,37.50385926,127.193657
펫투유,반려동물용품,고양시,37.7208808,126.82166
펫트코리아,반려동물용품,성남시,37.43375954,127.084186
펫틀리,반려동물용품,고양시,37.67716946,126.747004
펫파크,반려동물용품,남양주시,37.64595179,127.23442
펫파트너,반려동물용품,안양시,37.39178353,126.951767
펫파트너 물류창고,반려동물용품,화성시,37.0978428,126.869566
펫파파,반려동물용품,광주시,37.36726927,127.225423
펫팸,반려동물용품,김포시,37.63633731,126.62239
펫페이지,미용,파주시,37.7763453,126.701368
펫편의점,반려동물용품,부천시,37.48537092,126.788038
펫포유 신현점,미용,광주시,37.3600633,127.155764
펫플러스 동물병원,동물병원,성남시,37.36816343,127.106312
펫플러스아카데미애견미용학원,미용,성남시,37.446458,127.16516
펫피랜드,카페,안성시,37.08829282,127.149461
펫피아 동물병원,동물병원,고양시,37.61568129,126.834715
펫피파니,미용,부천시,37.52680873,126.81862
펫필드동물병원,동물병원,평택시,36.9948998,127.112368
펫하우스,미용,파주시,37.73465466,126.758389
펫하우스,반려동물용품,부천시,37.48802731,126.811902
펫하임 강아지 고양이,반려동물용품,의정부시,37.74154727,127.050071
펫해럿 애견미용실 김포양곡점,미용,김포시,37.65364472,126.626911
펫허그,반려동물용품,용인시,37.28081406,127.189776
편한약국,동물약국,안양시,37.36296807,126.96117
평강랜드,여행지,포천시,38.04997858,127.306188
평강약국,동물약국,고양시,37.6361379,126.831467
평강약국,동물약국,남양주시,37.58648287,127.212342
평내약국,동물약국,남양주시,37.64586021,127.235659
평안동물약국,동물약국,남양주시,37.71939844,127.183909
평안약국,동물약국,수원시,37.25884649,127.012479
평촌나무동물병원,동물병원,안양시,37.3949303,126.976147
평촌동물병원,동물병원,안양시,37.38499808,126.959892
평촌마트약국,동물약국,안양시,37.39326885,126.950427
평촌범계약국,동물약국,안양시,37.3914793,126.953454
평촌시민약국,동물약국,안양시,37.39178353,126.951767
평촌아트홀,문예회관,안양시,37.37998052,126.964032
평촌열린약국,동물약국,안양시,37.392983,126.962259
평촌온누리약국,동물약국,안양시,37.39352511,126.976344
평촌중앙공원,여행지,안양시,37.39013664,126.961329
평촌태평양약국,동물약국,안양시,37.39103982,126.952637
평촌하늘약국,동물약국,안양시,37.39386145,126.963268
평택남부문화예술회관,문예회관,평택시,36.99113416,127.114086
평택녹십자동물약국,동물약국,평택시,36.99530904,127.083707
평택북부문화예술회관,문예회관,평택시,37.06581156,127.065091
평택서부문화예술회관,문예회관,평택시,36.9901366,126.920152
평택애견미용학원,미용,평택시,36.99492886,127.083982
평택종합약국,동물약국,평택시,36.99448925,127.113047
평택축협동물병원,동물병원,평택시,36.99600947,126.941243
평택호관광지,여행지,평택시,36.91482586,126.912922
평화약국,동물약국,광주시,37.40743078,127.25939
평화약국,동물약국,부천시,37.50118292,126.771637
평화약국,동물약국,평택시,37.05044204,126.975441
포가토,반려동물용품,성남시,37.35240504,127.105673
포곡동물병원,동물병원,용인시,37.28183029,127.221111
포근살롱,미용,부천시,37.48153776,126.769876
포근하개,미용,수원시,37.27619912,126.939918
포근한동물병원,동물병원,고양시,37.64813373,126.884309
포근한동물병원,동물병원,부천시,37.5027003,126.760045
포댕,반려동물용품,부천시,37.5172741,126.802039
포도나무약국,동물약국,안산시,37.24231109,126.584372
포도나무약국,동물약국,화성시,37.21437612,127.079723
포도약국,동물약국,김포시,37.63329398,126.703692
포도약국,동물약국,화성시,37.16886344,127.119353
포독,미용,고양시,37.66606251,126.756436
포독스,반려동물용품,남양주시,37.62073704,127.159821
포러데이,카페,남양주시,37.55649814,127.236351
포레약국,동물약국,안산시,37.32621583,126.800622
포마이댕,반려동물용품,수원시,37.29196427,127.066575
포마자동차디자인미술관,미술관,고양시,37.59181863,126.896464
포스앤네이처,반려동물용품,수원시,37.29754654,127.042072
포승종로약국,동물약국,평택시,36.98891959,126.846449
포시즌,카페,고양시,37.63224647,126.857301
포시즌애견테마파크,여행지,안성시,36.96692604,127.281397
포썸 반려동물수제간식공방,반려동물용품,남양주시,37.6518833,127.128118
포아트,반려동물용품,고양시,37.68604095,126.765003
포인트랜드,카페,안성시,37.04713408,127.243778
포일동물병원,동물병원,의왕시,37.39599367,126.984741
포천 역사문화관,박물관,포천시,37.89046376,127.198272
포천대신동물병원,동물병원,포천시,37.90051784,127.206606
포천반월아트홀,문예회관,포천시,37.89610864,127.212418
포천아트밸리,여행지,포천시,37.92344665,127.236501
포춘다이노 파충류샵,반려동물용품,이천시,37.27623483,127.436219
포춘테일,위탁관리,포천시,37.84266165,127.131663
포켄스,반려동물용품,안성시,37.01911965,127.250831
포포,미용,고양시,37.63543248,126.870449
포포펜션,펜션,포천시,37.87486002,127.27535
포피펫,미용,안성시,37.04989937,127.160354
폴리시드 포우즈 팔러,미용,고양시,37.67571253,126.778034
폴리파크 광명사거리점,반려동물용품,광명시,37.47946062,126.855644
폴리파크 김포한강점,반려동물용품,김포시,37.66574404,126.6367
폴리파크 덕이점,반려동물용품,고양시,37.69288565,126.759059
폴리파크 동탄호수공원점,반려동물용품,화성시,37.16740529,127.107259
폴리파크 부천상동점,반려동물용품,부천시,37.50513416,126.753732
폴리파크 삽다리점,반려동물용품,고양시,37.70440876,126.730787
폴리파크 안산그랑시티자이점,반려동물용품,안산시,37.2809028,126.828776
폴리파크 양주점,반려동물용품,양주시,37.83898568,127.090349
폴리파크 원동점,반려동물용품,오산시,37.14789782,127.073918
폴리파크 원미점,반려동물용품,부천시,37.49605464,126.78571
폴링인더독,미용,김포시,37.63756408,126.677342
폴의골목 동물병원,동물병원,양평군,37.61025608,127.349276
폴하우스애견용품할인매장,반려동물용품,평택시,37.07668187,127.05768
퐁당 애견펜션,펜션,양평군,37.53271016,127.624802
퐁당퐁당,반려동물용품,광주시,37.39397035,127.223145
퐁주르,반려동물용품,김포시,37.63518749,126.707013
퐁퐁파피,미용,용인시,37.29793931,127.234168
표나개반려애견미용실,미용,광명시,37.47607327,126.853077
푸드독,반려동물용품,남양주시,37.65259847,127.304629
푸들푸들,미용,이천시,37.27803336,127.445538
푸르미 약국,동물약국,시흥시,37.36873729,126.812562
푸르지오동물약국,동물약국,안산시,37.31463824,126.83263
푸른나무아래약국,동물약국,고양시,37.66347907,126.768486
푸른동물병원,동물병원,파주시,37.76114876,126.777001
푸른동물병원,동물병원,여주시,37.29541093,127.636768
푸른동물병원,동물병원,광주시,37.39328256,127.232058
푸른동물종합병원,동물병원,시흥시,37.44271329,126.800015
푸른솔약국,동물약국,고양시,37.62518743,126.836144
푸른솔온누리약국,동물약국,시흥시,37.44271329,126.800015
푸른숲약국,동물약국,고양시,37.62965561,126.869118
푸른약국,동물약국,고양시,37.6715582,126.758974
푸른약국,동물약국,남양주시,37.68145261,127.303905
푸른약국,동물약국,남양주시,37.71200864,127.186675
푸른약국,동물약국,광주시,37.42732624,127.242265
푸른약국,동물약국,시흥시,37.35307747,126.73752
푸른약국,동물약국,평택시,37.06601637,127.056296
푸른약국,동물약국,화성시,37.19288839,127.073003
푸른온누리약국,동물약국,김포시,37.59642274,126.767643
푸른온누리약국,동물약국,용인시,37.32254142,127.095554
푸름약국,동물약국,수원시,37.30078842,127.015747
푸테이블,반려동물용품,의정부시,37.74188376,127.096706
푼타하우스,카페,하남시,37.52377752,127.187477
풀내음약국,동물약국,수원시,37.30314585,127.008056
풀독,카페,안성시,37.05081041,127.159911
풀짚공예박물관,박물관,광주시,37.36418022,127.165101
품격있개,미용,안산시,37.31866421,126.839113
풍경채온누리약국,동물약국,하남시,37.55589395,127.182434
풍동 라파엘 동물병원,동물병원,고양시,37.66737604,126.799087
풍동동물병원,동물병원,고양시,37.66743602,126.79791
풍림약국,동물약국,성남시,37.38898906,127.122531
풍림온누리약국,동물약국,고양시,37.69155775,126.768803
풍무 우리들약국,동물약국,김포시,37.60964426,126.732606
풍무건강약국,동물약국,김포시,37.61164586,126.733467
풍무메디컬약국,동물약국,김포시,37.61121676,126.734725
풍무열시약국,동물약국,김포시,37.61253777,126.7309
풍무온누리약국,동물약국,김포시,37.60486468,126.722566
풍무우리약국,동물약국,김포시,37.60242703,126.721979
풍산사랑약국 이마트 풍산점,동물약국,고양시,37.67385312,126.787141
풍산온누리약국,동물약국,하남시,37.55119788,127.208445
퓨리나사료 포천특약점,반려동물용품,포천시,37.89826733,127.207246
프라움악기박물관,박물관,남양주시,37.56850845,127.227049
프라임동물병원,동물병원,구리시,37.587277,127.13897
프라임동물병원,동물병원,성남시,37.39134487,127.07692
프라임애견,미용,용인시,37.34060016,127.097108
프라임펫,반려동물용품,평택시,37.05597989,126.927196
프라자 약국,동물약국,수원시,37.28262997,126.970146
프라자동물약국,동물약국,남양주시,37.58727753,127.215878
프라자약국,동물약국,파주시,37.75196736,126.768302
프라자약국 홈플러스킨텍스점,동물약국,고양시,37.66798521,126.751648
프라자온누리약국,동물약국,부천시,37.48502523,126.783676
프라하동물병원,동물병원,군포시,37.34329873,126.93866
프랑소와펫 광명AK플라자점,미용,광명시,37.41868074,126.88289
프랑소와펫 동탄레이크꼬모점,반려동물용품,화성시,37.17207623,127.104078
프랑소와펫 판교점,미용,성남시,37.39546486,127.112114
프랜들리독 카페,카페,여주시,37.22822191,127.595628
프레스땅스,반려동물용품,성남시,37.4179298,127.125059
프레시봄 부천점,반려동물용품,부천시,37.50557846,126.780473
프렌즈동물병원,동물병원,의정부시,37.74345808,127.048709
프렌즈동물병원,동물병원,평택시,37.02045699,127.103322
프렌치멍멍,반려동물용품,안산시,37.32412954,126.804541
프로방스,여행지,파주시,37.79042089,126.684998
프로펫애견미용실,미용,부천시,37.52382347,126.798304
프로펫애견미용학원 수원점,미용,수원시,37.27171148,127.009494
프리티멍,미용,김포시,37.65057005,126.632712
프리티우멍,미용,화성시,37.106057,126.899749
플라워독,반려동물용품,고양시,37.66796372,126.76463
플러스독,미용,용인시,37.19160515,127.207173
플러스약국,동물약국,의정부시,37.75216372,127.071001
플러스약국,동물약국,성남시,37.44254357,127.138027
플러스약국,동물약국,수원시,37.29681406,126.968571
플러스약국,동물약국,수원시,37.26002536,127.030255
플러스약국,동물약국,화성시,37.13073269,126.921853
플러스온누리약국,동물약국,성남시,37.41711972,127.127403
플러피독,미용,이천시,37.29252139,127.459216
플러피펍,카페,여주시,37.36096807,127.506586
플럼,카페,양평군,37.4816735,127.590414
플레노펫,미용,화성시,37.21024889,127.099462
플레이독 애견풀빌라,펜션,가평군,37.74663494,127.353969
플레이캣,반려동물용품,시흥시,37.38487073,126.818615
플레이크,카페,용인시,37.28276304,127.152265
플레이투개더,반려동물용품,안양시,37.39882911,126.920082
플로라그루밍독,미용,용인시,37.28163565,127.1515
플루토애견미용방,미용,수원시,37.30351858,126.99706
플루프,카페,파주시,37.73348666,126.793112
피그벳,동물병원,이천시,37.2522168,127.443819
피노지움,박물관,파주시,37.70890728,126.687563
피니키,반려동물용품,하남시,37.53480773,127.173147
피마트,반려동물용품,남양주시,37.65839364,127.129171
피스테일,카페,고양시,37.687298,126.793813
피스피스 정발산점,카페,고양시,37.67058211,126.783277
피아노폭포,여행지,남양주시,37.63056116,127.348309
피에스코리아,반려동물용품,화성시,37.0973885,126.869501
피영약국,동물약국,안양시,37.40384256,126.949047
피터펫츠,카페,고양시,37.65018809,126.819461
피플앤독,미용,안산시,37.31356415,126.828194
피피브레드,반려동물용품,화성시,37.21262548,127.092131
필리아약국,동물약국,성남시,37.42976165,127.149459
필리아약국,동물약국,용인시,37.32832153,127.114543
필립동물병원,동물병원,평택시,37.07896333,127.058685
필약국,동물약국,의정부시,37.72923476,127.110468
필약국,동물약국,수원시,37.24668949,127.062246
핏어팻,미용,남양주시,37.67233714,127.133199
핏어펫,반려동물용품,김포시,37.63379836,126.640362
하군이네 동물병원,동물병원,오산시,37.15620294,127.05511
하나,동물병원,이천시,37.27816498,127.448075
하나동물병원,동물병원,김포시,37.62147372,126.715861
하나동물병원,동물병원,의정부시,37.7514436,127.077945
하나로 양한방 동물병원,동물병원,김포시,37.63992947,126.675256
하나로약국,동물약국,고양시,37.68359757,126.746377
하나로약국,동물약국,양주시,37.80117672,127.071812
하나로약국,동물약국,성남시,37.45758554,127.164485
하나로약국,동물약국,군포시,37.3592548,126.930397
하나로약국,동물약국,수원시,37.30412591,127.004554
하나로약국,동물약국,수원시,37.28301082,126.966702
하나로약국,동물약국,화성시,37.21760082,126.959072
하나로이화약국,동물약국,부천시,37.50032289,126.776481
하나무,반려동물용품,하남시,37.5574071,127.187998
하나벳,반려동물용품,부천시,37.49572232,126.743838
하나약국,동물약국,김포시,37.62001659,126.71907
하나약국,동물약국,고양시,37.61876648,126.844688
하나약국,동물약국,남양주시,37.71915053,127.183013
하나약국,동물약국,남양주시,37.65829185,127.300732
하나약국,동물약국,광주시,37.39729774,127.276643
하나약국,동물약국,하남시,37.56156444,127.192992
하나약국,동물약국,광명시,37.46243219,126.878847
하나약국,동물약국,부천시,37.48696596,126.817266
하나약국,동물약국,시흥시,37.37808924,126.784402
하나약국,동물약국,안산시,37.29492437,126.825797
하나약국,동물약국,수원시,37.3041401,126.970227
하나약국,동물약국,이천시,37.2840939,127.455312
하나약국,동물약국,평택시,37.07100089,127.058215
하나약국,동물약국,평택시,36.98066827,126.879907
하나약국,동물약국,화성시,37.21453694,126.969058
하나온누리약국,동물약국,용인시,37.33147352,127.123499
하나팜 약국,동물약국,김포시,37.62011728,126.718225
하남다나약국,동물약국,하남시,37.54266026,127.204293
하남동물병원,동물병원,하남시,37.53715594,127.204048
하남문화예술회관,문예회관,하남시,37.54475416,127.206838
하남숲동물병원,동물병원,하남시,37.54315438,127.198955
하남스타약국,동물약국,하남시,37.54543649,127.22374
하남역사박물관,박물관,하남시,37.54546042,127.206084
하남우리약국,동물약국,하남시,37.55636906,127.189407
하남정문약국,동물약국,하남시,37.53979462,127.197846
하남중앙약국,동물약국,하남시,37.55275668,127.20537
하남플러스 동물병원,동물병원,하남시,37.54070124,127.209475
하노바동물병원,동물병원,부천시,37.49594182,126.764364
하노버,동물병원,고양시,37.67241665,126.757571
하늘동물약국,동물약국,수원시,37.30939322,126.983562
하늘둥둥,반려동물용품,화성시,37.22053842,126.960401
하늘빛약국,동물약국,용인시,37.30033636,127.0718
하늘숲 글램핑 파크,펜션,가평군,37.90455082,127.562176
하늘약국,동물약국,의정부시,37.73676223,127.087199
하늘약국,동물약국,광주시,37.37016266,127.245684
하늘약국,동물약국,하남시,37.55882644,127.204686
하늘약국,동물약국,광명시,37.43407303,126.879078
하늘약국,동물약국,부천시,37.48307058,126.809636
하늘약국,동물약국,시흥시,37.44030887,126.786881
하늘약국,동물약국,의왕시,37.35068256,126.97319
하늘약국,동물약국,수원시,37.26976423,126.958088
하늘약국,동물약국,용인시,37.31999652,127.110385
하니언니,미용,수원시,37.27756958,127.002995
하니펫살롱,미용,수원시,37.29403357,127.054463
하랑동물의료센터,동물병원,남양주시,37.60973225,127.165342
하루강아지애견펜션,펜션,가평군,37.74914076,127.352324
하루공방,반려동물용품,성남시,37.37433646,127.111963
하루산책,미용,수원시,37.25920662,127.018154
하루약국,동물약국,성남시,37.41052524,127.126828
하멜른펫샵,반려동물용품,수원시,37.27193722,126.974716
하모니동물병원,동물병원,부천시,37.4976529,126.778224
하몽하몽,미용,광명시,37.45081343,126.891719
하버유,반려동물용품,화성시,37.24950329,126.8415
하비몽몽,반려동물용품,이천시,37.29023046,127.446395
하성근린공원 반려견놀이터,여행지,김포시,37.72436612,126.630123
하성약국,동물약국,김포시,37.71836263,126.631711
하안365별약국,동물약국,광명시,37.46260433,126.880662
하안동물병원,동물병원,광명시,37.46296653,126.879144
하안약국,동물약국,광명시,37.45941214,126.882829
하안종로약국,동물약국,광명시,37.46232712,126.878653
하얀약국,동물약국,광명시,37.47631261,126.870101
하얀이언니네,미용,파주시,37.72035691,126.736156
하온동물의료센터,동물병원,성남시,37.36882243,127.107521
하우스오브바두기,카페,김포시,37.65195536,126.651744
하우스펫,반려동물용품,부천시,37.49419512,126.780159
하우스플랜트,카페,하남시,37.54714021,127.199438
하우야미,반려동물용품,화성시,37.16621651,127.095933
하울링,카페,화성시,37.20446097,127.109303
하울픽스,카페,고양시,37.71224974,126.793131
하은동물병원,동물병원,안양시,37.40241414,126.951534
하은동물병원,동물병원,용인시,37.25529061,127.109831
하이 동물병원,동물병원,남양주시,37.6971369,127.205009
하이반려동물행동클리닉,동물병원,고양시,37.65045717,126.875619
하이베베,반려동물용품,김포시,37.64204221,126.678524
하이약국,동물약국,고양시,37.68263377,126.780161
하이팜약국,동물약국,이천시,37.28010128,127.446553
하이펫동물병원,동물병원,수원시,37.24526354,127.059176
하일동물병원,동물병원,구리시,37.60014835,127.137297
하임동물병원,동물병원,용인시,37.32229356,127.099791
하임동물의료센터,동물병원,김포시,37.60831286,126.7243
하트동물의료센터,동물병원,김포시,37.6346053,126.702557
하트만 동물병원,동물병원,의정부시,37.72445592,127.045495
하트펫 동물병원,동물병원,용인시,37.23894668,127.110187
하하 동물병원,동물병원,수원시,37.28151691,126.972383
하하동물병원,동물병원,광주시,37.3867716,127.234438
하하랜독앤캣,미용,화성시,37.11581149,126.912759
한가람약국,동물약국,부천시,37.49135216,126.784646
한가람약국,동물약국,수원시,37.29500861,126.993847
한가원,박물관,포천시,38.0683561,127.303729
한가족약국,동물약국,수원시,37.25764306,127.053129
한강동물병원,동물병원,남양주시,37.64693796,127.141095
한강동물약품병원,동물병원,포천시,37.89826733,127.207246
한강동물의료센터,동물병원,김포시,37.64827344,126.67258
한강약국,동물약국,김포시,37.65409009,126.627572
한강프라자온누리약국,동물약국,부천시,37.5200105,126.805215
한결동물병원,동물병원,하남시,37.56681503,127.190411
한결산업동물병원,동물병원,이천시,37.13308787,127.519352
한결온누리약국,동물약국,고양시,37.6537665,126.783622
한국근현대사박물관,박물관,파주시,37.79087271,126.695202
한국기독교역사박물관,박물관,이천시,37.22281443,127.499251
한국동물병원,동물병원,성남시,37.43781842,127.158399
한국동물병원,동물병원,안산시,37.30877714,126.816723
한국동물선진의료연구소 동물심혈관신장센터,동물병원,성남시,37.33709097,127.11596
한국마사회 서울부속동물병원,동물병원,과천시,37.44121574,127.016294
한국만화박물관,박물관,부천시,37.50905498,126.745618
한국미술관,미술관,용인시,37.30896613,127.131967
한국민속촌 박물관,박물관,용인시,37.25913189,127.122543
한국애견용품연구소,반려동물용품,안산시,37.30546591,126.787101
한국약국,동물약국,고양시,37.65584745,126.837053
한국양봉농협 동물병원,동물병원,안성시,36.97207409,127.252468
한국영양전문동물병원,동물병원,광주시,37.43563898,127.221517
한국조리박물관,박물관,안성시,37.09101912,127.490293
한국카메라박물관,박물관,과천시,37.43505342,127.005667
한국펫샵협회 애견사료공급센타,반려동물용품,안양시,37.40000957,126.973726
한길드림,반려동물용품,평택시,37.13074424,127.107373
한길책박물관,박물관,파주시,37.78926128,126.697938
한나약국,동물약국,고양시,37.66936774,126.763873
한내근린공원,여행지,광명시,37.45057078,126.886528
한대큰사랑약국,동물약국,안산시,37.30791247,126.851466
한대프라자약국,동물약국,안산시,37.30705312,126.84796
한도정문약국,동물약국,안산시,37.3331968,126.808177
한동물병원,동물병원,평택시,37.00857288,126.984942
한라건강약국,동물약국,시흥시,37.3653496,126.712516
한라동물약품,반려동물용품,남양주시,37.74235499,127.198979
한라약국,동물약국,성남시,37.39498457,127.126617
한림약국,동물약국,수원시,37.26741745,127.083081
한마루약국,동물약국,용인시,37.29348504,127.12042
한마음 동물의료센터,동물병원,수원시,37.29105067,127.005094
한마음동물병원,동물병원,김포시,37.68262031,126.618446
한마음동물병원,동물병원,용인시,37.32256627,127.094236
한마음동물병원,동물병원,화성시,37.13139977,126.910539
한마음약국,동물약국,김포시,37.63809607,126.67845
한마음약국,동물약국,파주시,37.7683437,126.777298
한마음약국,동물약국,부천시,37.48348386,126.781269
한마음약국,동물약국,수원시,37.28285822,127.033168
한마음약국,동물약국,용인시,37.24410612,127.10588
한마음약국,동물약국,평택시,36.96444247,127.060368
한미소약국,동물약국,부천시,37.51256802,126.753453
한미약국,동물약국,하남시,37.53862337,127.202598
한별피그크리닉,동물병원,포천시,38.15687907,127.252019
한빛 동물병원,동물병원,수원시,37.29660808,126.983116
한빛동물병원,동물병원,안양시,37.37034191,126.957289
한빛동물병원,동물병원,화성시,37.21083286,126.820145
한빛동물약국,동물약국,남양주시,37.64976495,127.144979
한빛약국,동물약국,고양시,37.61522504,126.835624
한빛약국,동물약국,구리시,37.59191081,127.142886
한빛약국,동물약국,성남시,37.4287498,127.148891
한빛약국,동물약국,시흥시,37.44485973,126.785002
한빛약국,동물약국,용인시,37.2346683,127.209489
한빛중앙약국,동물약국,파주시,37.71406505,126.747836
한사랑동물병원,동물병원,남양주시,37.65217327,127.307453
한사랑약국,동물약국,파주시,37.71049836,126.751482
한사랑약국,동물약국,남양주시,37.71585404,127.179801
한사랑약국,동물약국,화성시,37.10089502,126.896455
한사랑온누리약국,동물약국,고양시,37.69901904,126.753226
한샘약국,동물약국,안산시,37.29073239,126.866571
한서동물병원,동물병원,양평군,37.46749393,127.509187
한성동물병원,동물병원,포천시,37.86832678,127.177015
한성동물병원,동물병원,수원시,37.27599286,127.023255
한세약국,동물약국,구리시,37.59712539,127.137108
한소망약국,동물약국,고양시,37.66426296,126.76513
한소망약국,동물약국,안양시,37.38814906,126.973373
한솔동물병원,동물병원,용인시,37.20392418,127.320342
한솔약국,동물약국,파주시,37.77542513,126.702713
한솔약국,동물약국,평택시,36.98479987,126.921137
한솔약국,동물약국,오산시,37.15709077,127.07896
한솔양계병원,동물병원,용인시,37.17717817,127.341936
한숲다솜약국,동물약국,용인시,37.15281914,127.170046
한숲약국,동물약국,용인시,37.15325229,127.171657
한스켄넬,반려동물용품,남양주시,37.65416255,127.172249
한스테크놀로지,반려동물용품,부천시,37.52288995,126.765517
한신대학교박물관,박물관,오산시,37.19243583,127.028214
한아람약국,동물약국,광주시,37.38158175,127.230383
한약국,동물약국,성남시,37.44018282,127.144801
한약국,동물약국,성남시,37.40421467,127.151696
한양다온약국,동물약국,수원시,37.27579602,127.024799
한양봄약국,동물약국,안산시,37.30011535,126.838258
한양온누리약국,동물약국,안산시,37.29333378,126.863266
한우리약국,동물약국,부천시,37.5274574,126.785923
한우리약국,동물약국,수원시,37.25442954,127.010954
한울펫,반려동물용품,포천시,37.81935765,127.181593
한유복동물병원,동물병원,파주시,37.72686066,126.890258
한인희온누리동물약국,동물약국,남양주시,37.60820447,127.157754
한일약국,동물약국,안양시,37.40752212,126.898751
한일약국,동물약국,안산시,37.33193865,126.849014
한주동물병원,동물병원,연천군,38.02206502,127.066325
한중약국,동물약국,시흥시,37.34607076,126.749334
한탄강 지질공원센터,박물관,포천시,38.07322174,127.224665
한향림도자미술관,미술관,파주시,37.7889619,126.701195
한향림옹기박물관,박물관,파주시,37.78995433,126.700919
한호동물병원,동물병원,평택시,37.0618668,127.058617
할리우독,카페,의정부시,37.73653715,127.009474
함께냥 오산본점,위탁관리,오산시,37.16905787,127.067323
함께냥 평택점,미용,평택시,37.00430135,127.112254
함께오래동물병원,동물병원,안성시,37.00047582,127.172122
함께하는 동물병원,동물병원,용인시,37.30396302,127.124333
함께할개 사랑할개,카페,부천시,37.50263004,126.770997
함초롬약국,동물약국,김포시,37.63952169,126.627166
합정약국,동물약국,평택시,36.99012089,127.106117
핫독,미용,남양주시,37.66407224,127.301864
항상약국,동물약국,평택시,37.00527416,127.103423
항상예쁘개,미용,화성시,37.20288638,127.09002
항상예쁘개,미용,화성시,37.15918136,127.10553
해담동물병원,동물병원,광명시,37.47396289,126.868902
해담은동물병원,동물병원,용인시,37.31678804,127.068235
해든약국,동물약국,시흥시,37.44155681,126.791087
해든약국,동물약국,화성시,37.13103225,126.922889
해든엄마약국,동물약국,포천시,38.09088341,127.274261
해뜨락,펜션,포천시,37.9254949,127.234536
해뜰동물병원,동물병원,용인시,37.31984703,127.114285
해림온누리약국,동물약국,남양주시,37.63374534,127.204653
해마루동물병원,동물병원,성남시,37.38566932,127.121142
해맑은동물병원,동물병원,양주시,37.79514767,127.07968
해밀동물병원,동물병원,고양시,37.66555154,126.81597
해밀동물병원,동물병원,남양주시,37.72049209,127.196603
해밀약국,동물약국,남양주시,37.71479532,127.197906
해솔동네약국,동물약국,광명시,37.4788752,126.854508
해솔약국,동물약국,고양시,37.63197574,126.830728
